29/10/2024;Projeto paulista vence concurso para Centro Cultura Rio-África no Rio;não;Notícia não descreve instabilidade política
29/10/2024;Brasil passa a contar com plataforma que certifica energia renovável;não;Notícia não descreve instabilidade política
29/10/2024;STF marca para novembro retomada do julgamento de Robinho;não;Notícia não descreve instabilidade política
29/10/2024;Depoimentos de réus pelo assassinato de Marielle terminam no STF;não;Notícia não descreve instabilidade política
29/10/2024;Rio criará grupo de trabalho para atacar economia do crime no estado;não;Notícia não descreve instabilidade política
29/10/2024;Jogo entre Botafogo e Peñarol é transferido para o estádio Centenário;não;Notícia não descreve instabilidade política
29/10/2024;Caso Marielle: Ministério Público pedirá 84 anos de prisão para réus;não;Notícia não descreve instabilidade política
29/10/2024;Países do G20 defendem ações de aproximação entre escola e comunidade;não;Notícia não descreve instabilidade política
29/10/2024;Dólar fecha no maior valor desde março de 2021 após fala de Haddad;não;Notícia não descreve instabilidade política
29/10/2024;Fotógrafo da Agência Brasil recebe Prêmio Vladimir Herzog;não;Questão econômica/financeira isolada
29/10/2024;Estado de São Paulo emite alerta para Sarampo e recomenda vacinação;não;Não apresenta elementos de instabilidade política
29/10/2024;Capes busca mais orçamento para ampliar bolsas de pós-graduação;não;Não apresenta elementos de instabilidade política
29/10/2024;Crimes ambientais na Amazônia Legal aumentam 88%, aponta PRF;não;Não apresenta elementos de instabilidade política
29/10/2024;Justiça do Rio mantém prisão do bicheiro Rogério Andrade;não;Questão econômica/financeira isolada
29/10/2024;Governo federal decretará GLO durante o G20, diz secretário estadual;não;Questão diplomática internacional
29/10/2024;Aneel: consulta discute efeitos da antecipação de valores por empresas;não;Não apresenta elementos de instabilidade política
29/10/2024;PF aponta falhas evidentes na segurança do DF nos atos de 8 de janeiro;sim;Referência aos ataques de 8 de janeiro de 2023
29/10/2024;Brasil volta a condenar embargo econômico contra Cuba;não;Não apresenta elementos de instabilidade política
29/10/2024;SBPC prorroga inscrição de alunas e universitárias em prêmio;não;Não apresenta elementos de instabilidade política
29/10/2024;Conversa com Lula sobre corte de gastos está avançando, diz Haddad;não;Não apresenta elementos de instabilidade política
29/10/2024;Seleção de basquete em cadeira de rodas estreia no Sul-Americano;não;Questão econômica/financeira isolada
29/10/2024;Celso Amorim defende que Brasil deve insistir em diálogo com Venezuela;não;Questão econômica/financeira isolada
29/10/2024;São Paulo inicia Maratona de Leilões com concessão de escolas;não;Não apresenta elementos de instabilidade política
29/10/2024;Cinco países aderem a fundo para conservação de florestas tropicais;não;Não apresenta elementos de instabilidade política
29/10/2024;STF marca início do julgamento da ADPF das favelas do Rio;não;Não apresenta elementos de instabilidade política
29/10/2024;Impa Tech lança edital do processo seletivo 2025;não;Ato administrativo normal
29/10/2024;Estudo do Ipea aponta injustiça tributária no Brasil;não;Não apresenta elementos de instabilidade política
29/10/2024;Não podemos perder a confiança no sistema de transplantes, diz Nísia;não;Não apresenta elementos de instabilidade política
29/10/2024;Semana tem reuniões internacionais de educação em Fortaleza;não;Não apresenta elementos de instabilidade política
29/10/2024;Preso no Rio, bicheiro Rogério Andrade deve ir para presídio federal;não;Questão econômica/financeira isolada
29/10/2024;Vini Jr acredita que luta antirracista causou derrota no Bola de Ouro;não;Questão econômica/financeira isolada
29/10/2024;Lira anuncia comissão especial para analisar PL da Anistia;sim;Referência aos ataques de 8 de janeiro de 2023
29/10/2024;G20: Brasil quer criar coalizão para produção regional de vacinas;não;Questão diplomática internacional
29/10/2024;Gilmar Mendes anula condenações de Dirceu na Lava Jato;não;Questão econômica/financeira isolada
29/10/2024;Bicheiro Rogério Andrade é preso no Rio sob acusação de homicídio;não;Questão econômica/financeira isolada
29/10/2024;Lira anuncia Hugo Motta como candidato à presidência da Câmara;não;Questão econômica/financeira isolada
29/10/2024;Operação da polícia desarticula esquema de fraudes no Banco do Brasil;não;Questão de segurança pública/criminal isolada
29/10/2024;Vaticano: comissão pede regras claras para indenizar vítimas de abuso;não;Não apresenta elementos de instabilidade política
29/10/2024;Prazo para adesão ao programa Litígio Zero termina dia 31;não;Não apresenta elementos de instabilidade política
29/10/2024;"Hotel desaba na Argentina; bombeiros buscam pessoas soterradas";não;Questão econômica/financeira isolada
29/10/2024;Avião com 221 brasileiros repatriados do Líbano pousa em Guarulhos;não;Questão econômica/financeira isolada
29/10/2024;Enem 2024: como diminuir a ansiedade às vésperas do exame;não;Questão econômica/financeira isolada
29/10/2024;Naim Qassem é o novo secretário-geral do Hezbollah;não;Não apresenta elementos de instabilidade política
29/10/2024;Enap realiza Semana de Inovação com debates presenciais e online;não;Não apresenta elementos de instabilidade política
29/10/2024;Mega-Sena sorteia nesta terça-feira prêmio acumulado em R$ 95 milhões;não;Questão econômica/financeira isolada
29/10/2024;Ataque de Israel a prédio no norte de Gaza deixa pelo menos 77 mortos;não;Desastre natural ou acidente
29/10/2024;Seleção feminina volta a campo contra Colômbia em amistoso no ES;não;Notícia esportiva ou educacional
29/10/2024;Santos vence e fica perto do retorno para a Série A do Brasileiro;não;Questão econômica/financeira isolada
29/10/2024;Petrobras produz 2,7 milhões de barris de petróleo no 3º trimestre;não;Não apresenta elementos de instabilidade política
29/10/2024;Cinco países apoiam fundo para conservação de florestas tropicais;não;Não apresenta elementos de instabilidade política
30/10/2024;Estudo com teste de DNA para detecção de HPV tem resultado promissor;não;Não apresenta elementos de instabilidade política
30/10/2024;Caixa paga Bolsa Família a beneficiários com NIS de final 9;não;Não apresenta elementos de instabilidade política
30/10/2024;Botafogo busca classificação inédita para final da Libertadores;não;Notícia esportiva ou educacional
30/10/2024;Caso Marielle: julgamento de Lessa e Élcio começa nesta quarta;não;Julgamento de caso criminal isolado, sem instabilidade política
30/10/2024;Astronautas chineses vão conduzir experimentos no espaço;não;Questão econômica/financeira isolada
30/10/2024;Atlético-MG segura empate com o River e está na final da Libertadores;não;Notícia esportiva ou educacional
30/10/2024;Na COP16, Marina Silva defende fundo para remunerar povos tradicionais;não;Questão diplomática internacional
30/10/2024;Brasil derrota Colômbia por 3 a 1 em partida amistosa;não;Não apresenta elementos de instabilidade política
30/10/2024;Ativista da Costa Rica defende inovação ligada a direitos humanos;não;Questão econômica/financeira isolada
30/10/2024;Mega-sena acumula novamente e prêmio vai para R$ 105 milhões;não;Questão econômica/financeira isolada
30/10/2024;Brasil é quarto país no ranking mundial de voos domésticos;não;Não apresenta elementos de instabilidade política
30/10/2024;Entenda as novas regras de financiamento imobiliário da Caixa;não;Não apresenta elementos de instabilidade política
30/10/2024;Incêndio atinge Shopping 25 de Março, em São Paulo;não;Desastre natural ou acidente
30/10/2024;Ação da PF busca prender líder de grupo que traficava drogas em SP;não;Não apresenta elementos de instabilidade política
30/10/2024;Espanha decreta três dias de luto, após tempestade deixar 63 mortos;não;Desastre natural ou acidente
30/10/2024;Juros do cartão de crédito rotativo sobem para 438,4% ao ano;não;Questão econômica/financeira isolada
30/10/2024;Candidatos se preparam para prova de redação do Enem no domingo;não;Notícia esportiva ou educacional
30/10/2024;Ibama pede à Petrobras mais dados para perfurar na Foz do Amazonas;não;Não apresenta elementos de instabilidade política
30/10/2024;Israelenses dizem ter matado vice-comandante de forças do Hezbollah;não;Não apresenta elementos de instabilidade política
30/10/2024;Incêndio no Shopping 25 Brás pode ter atingido cerca de 200 lojas;não;Desastre natural ou acidente
30/10/2024;IGP-M sobe 1,52% em outubro, diz FGV;não;Questão econômica/financeira isolada
30/10/2024;Cidade maia perdida é descoberta em selva do sul do México;não;Não apresenta elementos de instabilidade política
30/10/2024;Família de Marielle Franco diz que espera por justiça há sete anos;não;Julgamento de caso criminal isolado, sem instabilidade política
30/10/2024;Vinte e duas viaturas combatem incêndio no Shopping 25 Brás;não;Desastre natural ou acidente
30/10/2024;Movimentos sociais fazem homenagem à vereadora Marielle Franco;não;Julgamento de caso criminal isolado, sem instabilidade política
30/10/2024;Mau tempo na Espanha deixa pelo menos 63 mortos;não;Desastre natural ou acidente
30/10/2024;Seca extrema derruba produtividade de cana e usinas antecipam colheita;não;Não apresenta elementos de instabilidade política
30/10/2024;Incêndio atinge Shopping 25 Brás, em São Paulo;não;Desastre natural ou acidente
30/10/2024;Rio: Museu de Arte Moderna é entregue reformado para ser sede do G20;não;Questão diplomática internacional
30/10/2024;Câmara derruba taxação de previdência privada em herança;não;Não apresenta elementos de instabilidade política
30/10/2024;Haddad confirma envio de PEC sobre revisão de gastos;não;Questão econômica/financeira isolada
30/10/2024;EBC divulga finalistas do Festival de Música da Nacional;não;Não apresenta elementos de instabilidade política
30/10/2024;Governo firma parceria com Porto Digital para exploração de IA;não;Questão econômica/financeira isolada
30/10/2024;STF: União e Rio têm 30 dias para conciliação sobre dívida pública;não;Não apresenta elementos de instabilidade política
30/10/2024;Com educação midiática, estudantes são aliados no combate a fake news;não;Não apresenta elementos de instabilidade política
30/10/2024;Familiares de Marielle e Anderson relatam impactos das mortes;não;Julgamento de caso criminal isolado, sem instabilidade política
30/10/2024;EBC recebe dois prêmios Vladimir Herzog de Anistia e Direitos Humanos;não;Questão econômica/financeira isolada
30/10/2024;Países do G20 defendem cuidados com uso de IA na educação;não;Questão diplomática internacional
30/10/2024;Arthur Elias vê evolução da seleção feminina após 3 a 1 sobre Colômbia;não;Notícia esportiva ou educacional
30/10/2024;Abimaq: receita líquida do setor de máquinas cai 12,7% em setembro;não;Não apresenta elementos de instabilidade política
30/10/2024;Sociedade civil aposta em parcerias para recuperação florestal no país;não;Não apresenta elementos de instabilidade política
30/10/2024;Brasil condena ataque de Israel que matou 93 em Gaza;não;Não apresenta elementos de instabilidade política
30/10/2024;Indígenas marcham em Brasília e bloqueiam vias contra marco temporal;sim;Bloqueio de vias em Brasília com impacto político
30/10/2024;Ministro diz que Pé-de-Meia impulsionou as inscrições no Enem;não;Notícia esportiva ou educacional
30/10/2024;EBC prorroga inscrição para comitês de participação social e editorial;não;Não apresenta elementos de instabilidade política
30/10/2024;BNDES vai financiar projetos de saneamento e mobilidade com FGTS;não;Não apresenta elementos de instabilidade política
30/10/2024;Caged registra criação de 247 mil postos de trabalho em setembro;não;Questão econômica/financeira isolada
30/10/2024;STF faz audiência de conciliação sobre dívida do Rio com a União;não;Não apresenta elementos de instabilidade política
30/10/2024;Infraestrutura urbana terá R$ 1,6 trilhão em investimentos até 2033;não;Não apresenta elementos de instabilidade política
30/10/2024;Após morte de torcedor, federação proíbe Mancha Alvi Verde em estádios;não;Não apresenta elementos de instabilidade política
30/10/2024;CCJ do Senado aprova limite de ruído para fogos de artifício;não;Não apresenta elementos de instabilidade política
30/10/2024;Defesa de pautas de Marielle continua após sua morte, diz assessora;não;Julgamento de caso criminal isolado, sem instabilidade política
30/10/2024;Trilha de Letras recebe quadrinista e designer franco-brasileiro;não;Questão econômica/financeira isolada
30/10/2024;Venezuela convoca embaixador no Brasil para consultas;não;Questão diplomática internacional
30/10/2024;Bombeiros controlam incêndio em shopping no centro de São Paulo;não;Questão econômica/financeira isolada
30/10/2024;Ministro da Educação destaca importância da tecnologia, mas com limite;não;Não apresenta elementos de instabilidade política
30/10/2024;Brasil terá Pé-de-Meia para licenciaturas, diz ministro da Educação;não;Não apresenta elementos de instabilidade política
30/10/2024;Steve Bannon, antigo conselheiro de Trump, foi libertado da prisão;não;Questão econômica/financeira isolada
31/10/2024;Esquema de pirâmide que movimentou R$ 1 bi é alvo de operação no Rio;não;Questão econômica/financeira isolada
31/10/2024;Número de lares urbanos com internet passou de 13% para 85% em 20 anos;não;Não apresenta elementos de instabilidade política
31/10/2024;ONU alerta para agravamento da fome em Gaza, no Sudão e Mali em 2025;não;Questão diplomática internacional
31/10/2024;Desemprego cai para 6,4% entre julho e setembro, diz IBGE;não;Questão econômica/financeira isolada
31/10/2024;Morre em Florianópolis, aos 84 anos, o pianista Arthur Moreira Lima;não;Questão econômica/financeira isolada
31/10/2024;Equipes de resgate procuram desaparecidos após enchentes na Espanha;não;Desastre natural ou acidente
31/10/2024;Marina Silva defende indígena detida na COP16 durante protesto;não;Questão diplomática internacional
31/10/2024;Transição de governo municipal é tema de debate em São Paulo;não;Não apresenta elementos de instabilidade política
31/10/2024;Termina nesta quinta-feira prazo de adesão ao programa Litígio Zero;não;Questão econômica/financeira isolada
31/10/2024;Cerca de 77 mil mulheres aguardam mamografia pelo SUS;não;Não apresenta elementos de instabilidade política
31/10/2024;Norma que considerou publicidade infantil abusiva completa 10 anos;não;Não apresenta elementos de instabilidade política
31/10/2024;Julgamento de caso Marielle é retomado na manhã desta quinta-feira;não;Julgamento de caso criminal isolado, sem instabilidade política
31/10/2024;Enem 2024: confira documentos aceitos nos dois dias de provas;não;Questão econômica/financeira isolada
31/10/2024;Receita paga nesta quinta lote da malha fina do Imposto de Renda;não;Não apresenta elementos de instabilidade política
31/10/2024;Número de homicídios no estado de São Paulo cresce em setembro;não;Questão de segurança pública/criminal isolada
31/10/2024;FGTS terá orçamento de R$ 142,3 bilhões para 2025;não;Não apresenta elementos de instabilidade política
31/10/2024;Governador de SP sugere ampliar propostas para a segurança pública;não;Não apresenta elementos de instabilidade política
31/10/2024;Veja íntegra da sentença que condena assassinos de Marielle e Anderson;não;Não apresenta elementos de instabilidade política
31/10/2024;Fazenda manda Anatel bloquear mais 1.443 sites de apostas;não;Não apresenta elementos de instabilidade política
31/10/2024;Fórmula 1 injetará R$ 2 bilhões na economia paulistana, estima SPTuris;não;Notícia esportiva ou educacional
31/10/2024;Transporte escolar em rios terá reajuste em 2025, antecipa FNDE;não;Não apresenta elementos de instabilidade política
31/10/2024;Governo federal apresenta PEC da Segurança Pública aos estados;não;Não apresenta elementos de instabilidade política
31/10/2024;Ronnie e Élcio são condenados por assassinar Marielle e Anderson;não;Não apresenta elementos de instabilidade política
31/10/2024;Petrovic define seleção de basquete para eliminatórias da AmeriCup;não;Notícia esportiva ou educacional
31/10/2024;Rios na Amazônia têm risco muito alto de contaminação por mercúrio;não;Não apresenta elementos de instabilidade política
31/10/2024;Escolas buscam soluções para regular o uso de celular pelos alunos;não;Não apresenta elementos de instabilidade política
31/10/2024;Consumo nos supermercados cresce 2,52% no acumulado do ano;não;Indicador econômico sem caráter político
31/10/2024;Médicos reafirmam eficácia da mamografia para prevenir câncer de mama;não;Questão de saúde pública sem caráter político
31/10/2024;Justiça de São Paulo suspende leilão de concessão de escolas estaduais;não;Decisão judicial administrativa rotineira
31/10/2024;Caso Samarco: novo acordo pode beneficiar até 500 mil pessoas;não;Acordo judicial administrativo sem caráter político
31/10/2024;Maioria dos trabalhadores leva marmita para o trabalho, diz estudo;não;Pesquisa comportamental sem caráter político
31/10/2024;No Dia da Poesia, veja dicas para incentivar a leitura entre crianças;não;Evento cultural sem caráter político
31/10/2024;MEC fará prova única de seleção para professores de escolas públicas;não;Política educacional administrativa
31/10/2024;Apagão em São Paulo: AGU acionará Enel por dano moral coletivo;não;Questão de infraestrutura e serviço público
31/10/2024;AGU: propor anistia a condenados do 8 de janeiro é inconstitucional;sim;Debate sobre anistia a golpistas do 8/1 envolve questão constitucional e contestação da ordem democrática
31/10/2024;STF forma maioria para tornar réu deputado Gustavo Gayer;não;Processo judicial comum entre particulares
31/10/2024;Número provisório de mortos nas inundações da Espanha sobe para 140;não;Desastre natural sem caráter político
31/10/2024;PSG é punido com fechamento parcial do estádio por cantos homofóbicos;não;Punição esportiva sem caráter político
31/10/2024;Prefeito do Rio pede que cariocas se programem para o G20;não;Logística de evento diplomático sem instabilidade
31/10/2024;Valter Hugo Mãe participa de evento literário em Itabira;não;Evento cultural sem caráter político
31/10/2024;Lula repete exames de imagem da cabeça e quadro é estável;não;Boletim médico do presidente sem instabilidade
31/10/2024;Investimento em educação cai para 4,2% do PIB na América Latina;não;Indicador educacional sem caráter político
31/10/2024;Concerto com Alaíde Costa abre nova temporada do Projeto Pixinguinha;não;Evento cultural sem caráter político
31/10/2024;Palestina faria Israel repartir US$ 524 bilhões em petróleo e gás;não;Questão geopolítica sem instabilidade política interna
31/10/2024;Empresas e MEI podem regularizar dívidas com Simples até esta quinta;não;Questão tributária administrativa
31/10/2024;Comissão de Educação aprova projeto que proíbe celular em escolas;não;Debate legislativo rotineiro
31/10/2024;Caixa conclui pagamento da parcela de outubro do Bolsa Família;não;Programa social administrativo
31/10/2024;Botafogo avança e faz final da Libertadores com o Atlético-MG;não;Evento esportivo sem caráter político
31/10/2024;Ministros do G20 debatem soluções integradas para desafios da saúde;não;Reunião diplomática sem instabilidade
31/10/2024;Governo anuncia novas regras para transporte aéreo de pets;não;Regulamentação administrativa
31/10/2024;Paes defende fechamento do Santos Dumont durante Cúpula do G20;não;Logística de segurança para evento diplomático
01/11/2024;Bloco afro Ilê Aiyê completa 50 anos;não;Evento cultural sem caráter político
01/11/2024;Vitória de Kamala Harris é mais segura para a democracia, diz Lula;não;Declaração diplomática sem instabilidade interna
01/11/2024;Capital paulista recebe novo lote de vacinas contra dengue;não;Programa de saúde administrativo
01/11/2024;Itamaraty cita “tom ofensivo” em manifestações de venezuelanos;sim;Tensão diplomática com Venezuela envolve ataques pessoais e convocação de embaixador
01/11/2024;Dólar sobe para R$ 5,87 e fecha no maior nível em quatro anos;não;Indicador econômico de mercado sem instabilidade política
01/11/2024;Rio contrata novo laboratório após casos de transplantes com HIV;não;Questão de saúde pública administrativa
01/11/2024;Anvisa interdita fabricantes de câmaras de bronzeamento na Grande SP;não;Fiscalização sanitária administrativa
01/11/2024;Justiça proíbe divulgação de informações falsas sobre mamografia;não;Decisão judicial sobre desinformação em saúde
01/11/2024;MEC estuda usar Enade como seleção unificada para professores;não;Política educacional administrativa
01/11/2024;Pé-de-Meia Licenciatura pagará mais de R$ 500 para futuros professores;não;Programa educacional sem caráter político
01/11/2024;Morre menino de 5 anos baleado em Japeri;não;Violência criminal sem caráter político
01/11/2024;Saúde do professor é o principal desafio da educação em São Paulo;não;Questão trabalhista/educacional sem instabilidade política
01/11/2024;INSS monta força-tarefa para atender beneficiários com BPC bloqueado;não;Administração de benefício social
01/11/2024;BNDES lidera ranking de transparência do Tribunal de Contas da União;não;Indicador de gestão administrativa
01/11/2024;Bandeira amarela passa a valer hoje e conta de luz ficará mais barata;não;Regulamentação tarifária sem caráter político
01/11/2024;LeBron James declara apoio a Kamala Harris;não;Apoio de celebridade a candidato estrangeiro sem instabilidade interna
01/11/2024;Rede de aplicação do Enem envolve mais de meio milhão de pessoas;não;Logística de exame educacional
01/11/2024;Sem a presença de Neymar, Dorival convoca seleção para Eliminatórias;não;Convocação esportiva sem caráter político
01/11/2024;Zezé Motta recebe título de Doutora Honoris Causa da Fiocruz;não;Homenagem cultural sem caráter político
01/11/2024;Maioria das cidades tem baixo índice de desenvolvimento sustentável;não;Indicador de desenvolvimento sustentável
01/11/2024;G20: declaração aponta redução de desastres como prioridade global;não;Reunião diplomática sem instabilidade
01/11/2024;Grande Prêmio do Brasil celebra o legado de Ayrton Senna;não;Homenagem esportiva sem caráter político
01/11/2024;Hoje é Dia: datas, fatos e feriados de novembro de 2024;não;Datas comemorativas sem caráter político
01/11/2024;Aeronaves da FAB se chocam durante voo de instrução em Pirassununga;não;Acidente aéreo militar sem caráter político
01/11/2024;Novembro terá três feriados nacionais este ano;não;Alteração legislativa de feriados sem instabilidade
01/11/2024;Procon-SP reforça ações de atendimento para a Black Friday;não;Ação de defesa do consumidor administrativa
01/11/2024;Operação da Polícia Civil mira seis torcedores da Mancha Alvi Verde;não;Operação policial contra violência entre torcidas
01/11/2024;Afundamento do solo em Maceió: PF indicia 20 pessoas por crimes;não;Investigação judicial ambiental/criminal
01/11/2024;Dino determina recolhimento de livros acadêmicos discriminatórios;não;Decisão judicial sobre discriminação sem instabilidade política
01/11/2024;Pré-sal tem recorde de produção em setembro;não;Indicador de produção petrolífera
01/11/2024;Vacinação contra a poliomielite será retomada sábado no norte de Gaza;não;Campanha de saúde internacional
01/11/2024;InfoGripe indica manutenção de queda de casos de covid-19;não;Monitoramento epidemiológico sem caráter político
01/11/2024;Novembro terá chuvas e calor em excesso em algumas regiões do país;não;Previsão meteorológica sem caráter político
01/11/2024;Mutirão de renegociação de dívidas com bancos começa nesta sexta;não;Programa financeiro administrativo
01/11/2024;Novas regras da Caixa para financiamento de imóveis entram em vigor;não;Regulamentação bancária administrativa
01/11/2024;TCE do Rio determina que estado suspenda pagamentos a PCS Saleme;não;Decisão de tribunal de contas administrativa
01/11/2024;Enem: cursos populares são oportunidade para alunos de baixa renda;não;Programa educacional sem caráter político
01/11/2024;Influenciadores são alvo de operação no RJ por esquema ilegal de rifas;não;Operação policial contra fraude sem caráter político
01/11/2024;Número de mortos em enchentes na Espanha chega a 205;não;Desastre natural sem caráter político
01/11/2024;Indústria cresce 1,1% em setembro, revela pesquisa do IBGE;não;Indicador econômico sem caráter político
01/11/2024;Dívida Pública Federal cai 1,25% em setembro para R$ 6,948 tri;não;Indicador fiscal sem caráter político
01/11/2024;Correios lançam campanha para atender vendas da Black Friday;não;Campanha comercial administrativa
01/11/2024;G20: ministros da Saúde aprovam declarações e coalizão por inovação;não;Reunião diplomática sem instabilidade
01/11/2024;Redação do Enem: dicas para tirar nota 1.000;não;Conteúdo educacional sem caráter político
01/11/2024;Festa Literária movimentará Maricá com escritores de destaque;não;Evento cultural sem caráter político
01/11/2024;Mega-Sena sorteia nesta sexta-feira prêmio acumulado em R$ 105 milhões;não;Evento lotérico sem caráter político
01/11/2024;Regras do Pix mudam a partir desta sexta-feira;não;Regulamentação financeira administrativa
01/11/2024;"MP analisará ""discrepância"" de penas de Élcio e Ronnie";não;Análise jurídica sobre sentença criminal
01/11/2024;Anielle sobre condenação: “Era a dor guardada no peito e no coração”;não;Reação familiar a sentença judicial sobre assassinato político anterior
02/11/2024;Preço de enterros triplica após concessão de cemitérios em SP;não;Questão administrativa municipal de concessões
02/11/2024;Chuva forte em SP faz F1 adiar sessão classificatória para domingo;não;Alteração de cronograma esportivo por clima
02/11/2024;Série B: vice-líder Novorizontino bate Chape a três rodadas do fim;não;Evento esportivo sem caráter político
02/11/2024;Unesco: cerca de 85% dos assassinatos de jornalistas passam impunes;não;Relatório internacional sobre impunidade sem instabilidade política interna
02/11/2024;Histórias de vida em formato de cordel são tema de exposição em SP;não;Evento cultural sem caráter político
02/11/2024;Cidade de São Paulo está em estado de atenção para alagamentos;não;Alerta meteorológico sem caráter político
02/11/2024;Domingo de Enem tem previsão de chuva em várias partes do país;não;Previsão meteorológica sem caráter político
02/11/2024;Pelo menos 17 capitais terão passe livre para inscritos no Enem;não;Medida administrativa de transporte sem instabilidade
02/11/2024;Bancos devolveram ao INSS quase R$ 8 bi em benefícios não sacados;não;Questão administrativa financeira
02/11/2024;Lula visitará sala de monitoramento do Enem neste domingo;não;Visita presidencial a evento educacional sem instabilidade
02/11/2024;COP16 termina com atraso e sem acordo sobre formas de financiamento;não;Impasse em conferência internacional sem instabilidade política interna
02/11/2024;Judoca Luiz Onmura, medalhista olímpico em 1984, morre aos 64 anos;não;Falecimento de atleta sem caráter político
02/11/2024;Bombeiros encerram trabalhos três dias após incêndio na região do Brás;não;Incêndio sem caráter político
02/11/2024;Foguete lançado do Líbano deixa pelo menos 19 feridos em Israel;não;Conflito internacional sem instabilidade política interna
02/11/2024;TV Brasil transmite quatro duelos da 35ª rodada do Brasileirão Série B;não;Transmissão esportiva sem caráter político
02/11/2024;Enem 2024: como saber o local de provas deste domingo;não;Informação educacional administrativa
02/11/2024;Familiares homenageiam entes queridos em Dia de Finados;não;Evento comemorativo sem caráter político
02/11/2024;Rio: 156 pessoas foram baleadas no transporte público desde 2016;não;Violência criminal sem caráter político
02/11/2024;“Escolas sem paredes” buscam garantir educação em Gaza;não;Iniciativa educacional em conflito internacional
02/11/2024;"Pedro Sánchez anuncia ajuda na Espanha; número de mortos chega a 211";não;Notícia sem relação com instabilidade política
02/11/2024;Palmeirense suspeito de participar de emboscada a ônibus é preso;não;Prisão por violência entre torcidas sem caráter político
02/11/2024;Série de Joel Zito sobre cinema africano estreia na TV Brasil;não;Programação cultural sem caráter político
02/11/2024;"Finados: ""saudade é pior que pobreza"", diz idosa em situação de rua";não;Relato social sem caráter político
02/11/2024;Novorizontino visita Chape de olho na liderança da Série B;não;Evento esportivo sem caráter político
02/11/2024;Reunião Global de Educação pede prioridade no financiamento do setor;não;Reunião internacional sobre educação sem instabilidade
02/11/2024;Na reta final do Enem, alunos participam de aulões e tentam relaxar;não;Preparação para exame educacional sem caráter político
02/11/2024;Nenhuma aposta acerta a Mega-Sena e prêmio vai a R$ 127 milhões;não;Evento lotérico sem caráter político
03/11/2024;Estudantes aprovam tema da redação do Enem, mas acham prova cansativa;não;Notícia sem relação com instabilidade política
03/11/2024;Enem 2024: tema da redação é atual e apropriado, avaliam professores;não;Avaliação pedagógica de tema de redação
03/11/2024;Copa do Brasil: Flamengo faz 3 a 1 no Atlético-MG em 1º jogo da final;não;Evento esportivo sem caráter político
03/11/2024;Candidatos têm boa impressão do primeiro dia de provas do Enem 2024;não;Reação de candidatos a exame educacional
03/11/2024;Paulistão Feminino: Corinthians vence São Paulo em 1º jogo da semi;não;Evento esportivo sem caráter político
03/11/2024;Fórmula 1: Verstappen vence GP de São Paulo, após largar em 17º lugar;não;Evento esportivo sem caráter político
03/11/2024;Lula: maioria jovem no Enem demonstra compromisso com o futuro;não;Declaração sobre participação estudantil sem instabilidade
03/11/2024;Tema da redação do Enem 2024 aborda valorização da herança africana;não;Notícia sem relação com instabilidade política
03/11/2024;Protestos na Espanha interrompem visita do rei em área com enchentes;sim;Protestos com lançamento de lama em autoridades indicam contestação política à resposta governamental a desastre
03/11/2024;Capital paulista tem previsão de chuva forte para o período da tarde;não;Previsão meteorológica sem caráter político
03/11/2024;Enem reúne estreantes e veteranos entre milhões de candidatos;não;Relato sobre participação em exame educacional
03/11/2024;Haddad cancela viagem à Europa;sim;Cancelamento de viagem internacional por decisão presidencial sugere crise de governabilidade interna
03/11/2024;Enem 2024: portões são fechados em todo o Brasil;não;Procedimento administrativo de aplicação de exame
03/11/2024;Entenda o processo eleitoral dos Estados Unidos;não;Explicação sobre processo eleitoral estrangeiro sem instabilidade interna
03/11/2024;Estudantes começam a entrar nos locais de prova do Enem;não;Início de aplicação de exame educacional
03/11/2024;Inmet prevê chuvas intensas para hoje e segunda-feira em oito estados;não;Alerta meteorológico sem caráter político
03/11/2024;Busca ativa amplia perfil para adoção de crianças e adolescentes;não;Política social de adoção administrativa
03/11/2024;CFM entra na Justiça contra cotas na residência médica;não;Ação judicial sobre cotas em residência médica sem instabilidade política
03/11/2024;Lula publica mensagem de incentivo aos participantes do Enem;não;Mensagem presidencial de incentivo a estudantes
03/11/2024;Novembro Azul: SBU alerta para aumento de casos de câncer de próstata;não;Campanha de saúde sem caráter político
03/11/2024;Itamar Vieira Junior: desinteresse de brasileiros pelos livros é mito;não;Evento cultural sem caráter político
03/11/2024;Mais de 4,3 milhões de candidatos participam hoje do Enem 2024;não;Informação sobre aplicação de exame educacional
03/11/2024;Flamengo e Atlético-MG começam a decidir título da Copa do Brasil;não;Evento esportivo sem caráter político
03/11/2024;Hoje é Dia: Dia das Favelas, do design e do riso são destaques;não;Datas comemorativas sem caráter político
04/11/2024;Pacote de corte de gastos será apresentado a ministérios nesta terça;não;Notícia sobre legislação rotineira, não instabilidade política
04/11/2024;Órgãos federais buscam fechar cerco a comércio ilícito de tabaco;não;Não descreve instabilidade política
04/11/2024;Casa onde Marighella viveu em Salvador será transformada em instituto;não;Notícia sobre cultura, não instabilidade política
04/11/2024;Justiça condena mulher por injúria contra seguranças de Flávio Dino;não;Não descreve instabilidade política
04/11/2024;Mais de 1,45 mi de famílias passaram a ter dívidas nos últimos anos;não;Não descreve instabilidade política
04/11/2024;Bebê brasileira de 1 ano de idade é morta em bombardeio de Israel;não;Notícia sobre legislação rotineira, não instabilidade política
